0,1,2,3,4
Round,train_losses,train_accs,val_Losses,val_accs
0,2.328249743110255,0.01644736842105263,2.3367976263949743,0.0
1,3.2354791164398193,0.10855263157894737,3.3986158747422066,0.05263157933950424
2,2.9732763014341654,0.32894736685250936,3.1924984580592106,0.2894736857790696
3,3.606353860152395,0.06907894756448896,3.834400026421798,0.02631578947368421
4,3.052946843599018,0.3223684226211749,3.31633240298221,0.28947368107343974
5,3.608652629350361,0.039473684210526314,3.7516956956763017,0.02631578947368421
6,2.6170195654818884,0.3519736857790696,2.8199375554134973,0.3157894752527538
7,2.7864502856605933,0.3223684226211749,2.983258159537064,0.315789470547124
8,2.844106523614181,0.3585526300104041,3.0413497121710527,0.3421052639421664
9,2.8268534133308814,0.3486842089577725,3.0493610156209847,0.3421052662949813
10,2.8592257248727897,0.34539473841064855,3.0267285673241866,0.34210526002080816
11,2.6986753438648425,0.35855263157894735,2.9347796063674125,0.34210526315789475
12,2.739476116080033,0.34539473527356196,2.8820794632560327,0.32894736842105265
13,2.488120442942569,0.3684210526315789,2.7119122178930986,0.34210526472643804
14,2.5511468711652254,0.35197368264198303,2.680197653017546,0.32894736685250936
15,2.297607045424612,0.3684210510630357,2.4974250667973568,0.34210526158935145
16,2.36157300597743,0.35526315789473684,2.4985566703896773,0.34210526315789475
17,2.1463738428918937,0.3717105263157895,2.3213873662446676,0.34210526315789475
18,2.1719036729712236,0.3651315805159117,2.3139706661826684,0.34210526472643804
19,2.023937087309988,0.3717105263157895,2.1880453762255216,0.34210526472643804
20,1.9842705099206221,0.3684210526315789,2.1331206246426233,0.34210526472643804
21,1.7767028620368557,0.3750000015685433,1.9272999638005306,0.34210526472643804
22,1.719927706216511,0.3717105263157895,1.8647997755753367,0.34210526158935145
23,1.6941797607823421,0.375,1.8422974661776894,0.35526315789473684
24,1.6997942171598737,0.3749999984314567,1.8546959663692273,0.35526315946328013
25,1.689168039121126,0.3848684210526316,1.8444200503198724,0.35526315632619354
26,1.655633995407506,0.39473684367380646,1.8128812313079834,0.35526315789473684
27,1.654253407528526,0.40789473527356196,1.812181648455168,0.3552631547576503
28,1.6218297669762058,0.4309210542001222,1.7819394437890304,0.34210526158935145
29,1.5948798781947087,0.4243421068317012,1.7492774160284745,0.35526315789473684
30,1.5677921207327592,0.41776315946328013,1.724626340364155,0.34210526315789475
31,1.543270280486659,0.4111842089577725,1.6923462340706272,0.34210526472643804
32,1.505220701819972,0.40789473684210525,1.6532356425335533,0.34210526002080816
33,1.4890689347919666,0.39144736685250936,1.6371994395005076,0.35526315946328013
34,1.460945160765397,0.39473684053671987,1.6023315316752385,0.34210526158935145
35,1.4426592839391608,0.3914473699895959,1.5849077011409558,0.34210526315789475
36,1.4132534140034725,0.39144736685250936,1.5499891230934544,0.34210526158935145
37,1.395598430382578,0.39144736685250936,1.5314780850159495,0.34210526315789475
38,1.3680089398434288,0.39473684210526316,1.4984576325667531,0.34210526472643804
39,1.3551525128515143,0.3881578963053854,1.4816071924410368,0.34210526158935145
40,1.326081119085613,0.39473684053671987,1.4502491888247038,0.34210526472643804
41,1.269797406698528,0.4276315789473684,1.3865713822214227,0.40789473684210525
42,1.2127017535661395,0.4605263157894737,1.3223275071696232,0.4868421036946146
43,1.1717792059245862,0.4967105231787029,1.2784523022802252,0.5000000015685433
44,1.1261637461812872,0.5197368389681766,1.224686020299008,0.552631582084455
45,1.1062011875604327,0.5361842073892292,1.2030175673334222,0.5526315789473685
46,1.0771124676654213,0.5592105294528761,1.1684508072702509,0.5657894752527538
47,1.0593142854539972,0.5625,1.149478306895808,0.5657894768212971
48,1.0395999550819397,0.5657894768212971,1.1252546310424805,0.5921052662949813
49,1.027120176114534,0.5723684226211748,1.1125170212042959,0.5921052615893515
50,1.0080226785258244,0.5789473715581392,1.092470175341556,0.5921052631578947
51,0.9947467352214613,0.5953947368421053,1.074290561048608,0.6052631578947368
52,0.9739113293196026,0.6052631578947368,1.0532500367415578,0.6052631578947368
53,0.9525496834202817,0.615131582084455,1.0300831920222233,0.6184210494944924
54,0.9363315607372084,0.6217105231787029,1.0097272333345915,0.631578947368421
55,0.9162549815679851,0.6480263126523871,0.9895968625420019,0.6315789457998777
56,0.9079959957223189,0.6480263189265603,0.9787434276781584,0.6315789442313345
57,0.8985945425535503,0.6480263157894737,0.969744230571546,0.6315789442313345
58,0.8765914220558969,0.6611842073892292,0.9446198093263727,0.6315789505055076
59,0.8718037385689584,0.6677631610318234,0.9383813958418997,0.6315789442313345
