round,test_acc,test_loss,train_loss,val_loss,train_acc,val_acc
0,0.8139,0.8855649995803833,0.909108894415069,0.9098696991435269,0.8078508771929824,0.8092105263157894
1,0.8815,0.4503066987514496,0.4688629499822855,0.4752743430648531,0.8762053571428571,0.8760714285714285
2,0.8975,0.3612578022956848,0.376185225716659,0.38609610855047194,0.892767857142857,0.8909821428571428
3,0.9072,0.3235218255519867,0.3357069192771558,0.3475795946711743,0.9031018518518518,0.8987037037037039
4,0.9125,0.3013177013158798,0.3090741909618647,0.32520201562148215,0.9094575471698113,0.9046226415094338
5,0.9174,0.28396824214458466,0.2887774861546664,0.30789049331815205,0.9152884615384617,0.9082692307692307
6,0.9199,0.2698868528604507,0.27200707294046883,0.2942224745925826,0.9194270833333333,0.9116666666666665
7,0.9251,0.25767961053848265,0.257404887980741,0.281111561311004,0.9234510869565216,0.9140217391304348
8,0.9273,0.24778921775817872,0.24455566660247063,0.2712184381332587,0.9277556818181817,0.9181818181818181
9,0.9298,0.23831861469745635,0.23222144399725253,0.2602397861784058,0.9313988095238095,0.9194047619047622
10,0.932,0.2295728278875351,0.22107981961965567,0.24900846768356852,0.9346562500000003,0.924
11,0.9342,0.22156098977327346,0.2116600055210292,0.24105840267660095,0.9377187499999996,0.9252499999999999
12,0.9355,0.2129977296113968,0.21256398593479725,0.2331987801661609,0.9383254716981136,0.9303773584905662
13,0.9372,0.20613216862678527,0.20103715468198063,0.2209030023225668,0.9415340909090912,0.9320454545454546
14,0.9407,0.1993378632068634,0.20065253340221678,0.21415952183370443,0.9422413793103451,0.9350000000000002
15,0.9421,0.19331273614168168,0.19173033858759927,0.21451744870456352,0.945338983050848,0.9353389830508474
16,0.9448,0.18626996856331826,0.1821980144674408,0.20067787242025645,0.9461853448275866,0.9385344827586207
17,0.9439,0.18407058405578136,0.17992378028876643,0.1891043663753525,0.9476225490196079,0.9423529411764706
18,0.9464,0.1781259024709463,0.17079877467707122,0.1910493021201778,0.9503457446808514,0.9429787234042554
19,0.9475,0.1727394637942314,0.16995064869663631,0.18722736278865135,0.951627358490566,0.9436792452830192
20,0.9481,0.1701408066034317,0.16530360370608316,0.18115189136022566,0.951205357142857,0.9449999999999997
21,0.9491,0.16501284601688385,0.1561139152507956,0.18087405681292093,0.95359756097561,0.9452439024390245
22,0.9497,0.1611418863415718,0.1512223933256687,0.18264270303909613,0.9548404255319148,0.9460638297872342
23,0.9524,0.15656431258916856,0.14723803938233426,0.18164869264396008,0.9577901785714288,0.945089285714286
24,0.9523,0.15397206791639328,0.14344643820409791,0.1737129607271137,0.9576785714285715,0.9480357142857143
25,0.9534,0.15025013947337865,0.13980232213260763,0.17737917003395443,0.9592584745762712,0.9451694915254242
26,0.9541,0.14823252502679826,0.131738295329904,0.16634020042330533,0.9610795454545454,0.9476136363636364
27,0.9549,0.14517167541980744,0.13309382684063165,0.17061923894158096,0.9605729166666667,0.9486458333333334
28,0.9554,0.14217462046146392,0.13004135991524282,0.15826740753216048,0.9613281249999998,0.9533333333333333
29,0.9567,0.13920598833560943,0.12421100498821872,0.1511104733757496,0.9624038461538459,0.9552884615384615
30,0.9576,0.13680605275034904,0.12471082919641682,0.152522601986142,0.964076086956522,0.9519565217391304
31,0.9571,0.13579168074727058,0.1169626773352779,0.1546292050356888,0.964970238095238,0.9528571428571427
32,0.9584,0.13355569601655007,0.11551973621303932,0.14826411785063695,0.9655102040816328,0.9567346938775512
33,0.9579,0.13167964810729027,0.11037941494335733,0.1515097660666194,0.9672222222222222,0.954444444444445
34,0.9589,0.12941535279750824,0.10633422599383154,0.15635470008002406,0.9685204081632657,0.953469387755102
35,0.9591,0.12740703211426735,0.10345399059038211,0.14870276667395646,0.9699202127659573,0.9551063829787235
36,0.9613,0.1266929452456534,0.10219631886389106,0.15879896883829495,0.9696874999999998,0.9530000000000001
37,0.9611,0.12490966274738312,0.10052837135660093,0.14439227423544015,0.9708720930232557,0.9555813953488371
38,0.9604,0.12407170739471912,0.09927064870502435,0.13718910453092378,0.9709803921568625,0.9583333333333331
39,0.9614,0.12154526399970055,0.09541158625856044,0.13778444944345392,0.9715000000000003,0.9586666666666672
40,0.9622,0.1197967966914177,0.09583488143160938,0.1343137500772253,0.9718249999999999,0.9596000000000001
41,0.962,0.11823407473042608,0.09060213904422908,0.1421766627981814,0.9726358695652175,0.957934782608696
42,0.9627,0.11713807691633701,0.09041373538569761,0.1268357199472554,0.9729326923076926,0.9615384615384617
43,0.9629,0.11646993357092142,0.08195563176924243,0.1387047526458318,0.974813829787234,0.9607446808510639
44,0.9627,0.11561028683781624,0.08417521064758908,0.1278557335941016,0.974132653061224,0.9640816326530611
45,0.9627,0.11413768716454506,0.08247104275661211,0.12572818365520413,0.9753124999999999,0.9619791666666669
46,0.9627,0.11351798436641693,0.0780401862999898,0.13239126360178055,0.9759957627118643,0.9616101694915257
47,0.9633,0.11196609558686614,0.07815310507418309,0.12513037541980282,0.9763829787234044,0.9627659574468084
48,0.9638,0.11073095389604569,0.07976665965875888,0.11957029398337524,0.9749734042553192,0.9626595744680849
49,0.9643,0.1092564532265067,0.07704525184640215,0.12158554776962514,0.9774404761904759,0.9626190476190479
50,0.965,0.10826600642800331,0.07211507908119397,0.129814034821508,0.9780909090909095,0.9619090909090907
51,0.9654,0.10730694811046124,0.0753808542034504,0.12004539155325088,0.9763863636363637,0.9621818181818179
52,0.9654,0.10653687752485275,0.0698183435715008,0.12016004091333146,0.9791463414634144,0.9647560975609758
53,0.9649,0.1062025074109435,0.06642600085656157,0.11890678869727221,0.9794374999999998,0.9625833333333335
54,0.9659,0.10554402523934842,0.06627036383568213,0.11549102077682116,0.9794612068965519,0.9637931034482761
55,0.9661,0.10504336926043034,0.06748592565814034,0.11300273549149276,0.9790624999999997,0.9656250000000004
56,0.9668,0.10478152627944946,0.06453540256436346,0.12522455417547154,0.9814406779661018,0.9621186440677969
57,0.966,0.10347351950407029,0.06388076352294197,0.11645432432872158,0.9804545454545454,0.9657272727272731
58,0.9669,0.10319685795009136,0.06314036295106956,0.11900342228999033,0.9806681034482762,0.9651724137931036
59,0.9665,0.1026003547012806,0.06056033009096335,0.12182622793624079,0.9821195652173916,0.9635869565217395
60,0.9664,0.10191633364856244,0.06210464998677543,0.11207448624320517,0.9815340909090909,0.9678409090909088
61,0.9671,0.10093617638349534,0.06074905220853786,0.10933234987144048,0.9812222222222221,0.9663333333333333
62,0.9673,0.10068218244314193,0.06061750246417642,0.12482318974966401,0.9816279069767444,0.9662790697674416
63,0.9668,0.09984033836722374,0.058298759906637396,0.11793061220748563,0.9839772727272728,0.9638636363636365
64,0.9677,0.09901205999851227,0.057604417900124986,0.11525970406561654,0.9824278846153844,0.9671153846153845
65,0.9678,0.09864076140522957,0.05393354067649198,0.10989327841249452,0.9839858490566042,0.9668867924528307
66,0.9675,0.09859924315214157,0.05461035142584545,0.1074880839949587,0.9841158536585368,0.9690243902439024
67,0.9676,0.09774456997215748,0.05173277531360865,0.11051209731859017,0.9853061224489796,0.9680612244897961
68,0.9681,0.09825818802565336,0.04955548890127704,0.12741036327555774,0.9852586206896549,0.965
69,0.9683,0.09748658518195152,0.05792163006645047,0.10287474774265713,0.9830896226415097,0.9684905660377362
70,0.9682,0.09695199567377567,0.05139793912484751,0.11538764413749304,0.9854716981132075,0.9650943396226418
71,0.9687,0.09663074255287647,0.051064473265729264,0.11623230032860035,0.9858490566037734,0.9658490566037738
72,0.9682,0.09641042299419642,0.047782666149031795,0.11609679474485005,0.9862222222222223,0.9660000000000004
73,0.9687,0.09628975384235382,0.046793736811211746,0.10901878718785675,0.9868749999999998,0.9672321428571431
