round,test_acc,test_loss,train_loss,val_loss,train_acc,val_acc
0,0.8044,0.8780488174438477,0.9017098580996196,0.901770356754462,0.8030833333333335,0.8008333333333336
1,0.8044,0.8780488218307495,0.9016237979510735,0.9029079905255089,0.803469827586207,0.800431034482759
2,0.8044,0.878048823928833,0.9021371280063282,0.9029324101101267,0.802818181818182,0.8000909090909093
3,0.9039,0.3354475878715515,0.3451124844470848,0.35665786491850243,0.9003605769230767,0.896923076923077
4,0.9039,0.335447588968277,0.34228707412455944,0.35678043965646566,0.9009574468085106,0.8976595744680852
5,0.9039,0.3354475923061371,0.3398230321847258,0.3566187348784434,0.9019345238095239,0.8980952380952383
6,0.9167,0.28340568904876706,0.28989200847653235,0.3086656931400872,0.9159134615384618,0.9094230769230769
7,0.9167,0.283405694770813,0.2893614063997353,0.31338603915513624,0.9158705357142857,0.9087500000000002
8,0.9167,0.2834056933879852,0.28996730088566736,0.31012092593436447,0.9166145833333332,0.9096875000000001
9,0.9221,0.2641010268449783,0.2708306036918771,0.29098083239560035,0.9210784313725489,0.9154901960784313
10,0.9221,0.26410102858543394,0.26427926059563944,0.2835531098966797,0.9224374999999998,0.9152499999999996
11,0.9221,0.2641010278224945,0.2633319030766902,0.28952254650102044,0.923179347826087,0.9131521739130433
12,0.9286,0.23649099704623222,0.2355905663154342,0.2607183772609147,0.9307954545454545,0.9234090909090908
13,0.9286,0.23649099798202514,0.24149392413681947,0.2579572698377588,0.9286206896551725,0.9214655172413789
14,0.9286,0.2364910057783127,0.2402821107006679,0.2608023432894783,0.9290254237288136,0.9231355932203387
15,0.9321,0.22202748329639435,0.2249124216750778,0.23871868793836568,0.9339008620689658,0.9278448275862071
16,0.9321,0.22202748543024062,0.22549994742607365,0.24578005425120686,0.9346568627450985,0.9280392156862745
17,0.9321,0.22202747967243194,0.2254730434969385,0.23711395677020572,0.9344414893617025,0.9263829787234044
18,0.9347,0.21238725856542587,0.20921343392077482,0.2295033368016681,0.9381132075471695,0.9308490566037736
19,0.9347,0.2123872572183609,0.21640741757250262,0.23625409712615816,0.9376116071428573,0.9291964285714283
20,0.9347,0.212387260222435,0.21142725629777445,0.23557731715462552,0.9377743902439025,0.930487804878049
21,0.9384,0.2030146978855133,0.20054168437231099,0.21497248546953532,0.9416223404255324,0.9367021276595744
22,0.9384,0.20301469752117993,0.2022858036948101,0.22544481558542295,0.9407812500000002,0.9349999999999999
23,0.9384,0.2030146980166435,0.21015420879703015,0.2240554210779789,0.9393080357142854,0.9349999999999998
24,0.9406,0.19513523362874985,0.19224621576020273,0.20906257427376462,0.9432415254237285,0.9405084745762716
25,0.9406,0.1951352334022522,0.19167945106767803,0.22809777079573407,0.9432102272727273,0.9351136363636361
26,0.9406,0.19513523373603822,0.19764438433495032,0.21943010952808736,0.9427864583333331,0.935625
27,0.9396,0.19456822924613953,0.192135149454698,0.22688048274760744,0.9455729166666669,0.9351041666666671
28,0.9396,0.19456822640895843,0.19112591002423024,0.23016317432262715,0.9444471153846159,0.9351923076923078
29,0.9396,0.1945682284295559,0.19439071721113893,0.22972836543031477,0.9423641304347832,0.9332608695652177
30,0.9427,0.1881368473649025,0.17652989574397604,0.2129496167072405,0.9486904761904763,0.9379761904761905
31,0.9427,0.18813684688806534,0.18302260521001049,0.20308892174267532,0.9464285714285713,0.9429591836734695
32,0.9427,0.18813684495091437,0.18673944421802402,0.2118777601156142,0.9456250000000002,0.939814814814815
33,0.9436,0.1879716059923172,0.1787102434358426,0.2254670013712567,0.9480867346938774,0.9356122448979594
34,0.9436,0.18797160645723343,0.189200374834398,0.2124947815953179,0.9448670212765957,0.9405319148936171
