round,test_acc,test_loss,train_loss,val_loss,train_acc,val_acc
0,0.8546,0.5260825119972229,0.5463074910013299,0.5462969619663138,0.8456140350877193,0.846578947368421
1,0.8919,0.3630847159385681,0.37506612879889356,0.3853892152703234,0.8897544642857144,0.887410714285714
2,0.9023,0.32448385162353516,0.33345985041665177,0.3484043515753,0.8995535714285715,0.8970535714285716
3,0.9103,0.2961543098449707,0.30697370849549765,0.32140190804998087,0.9075694444444444,0.9037962962962967
4,0.9169,0.27821000473499297,0.2851868444146976,0.3047746976317379,0.9152122641509433,0.9085849056603772
5,0.9198,0.26490499558448793,0.26831380768750723,0.29103476216156904,0.9214182692307694,0.9116346153846153
6,0.9237,0.25590246591567994,0.25585587379833064,0.2789735685987398,0.9251562500000001,0.9162499999999999
7,0.9274,0.24925386669635774,0.24574114261114083,0.27037235256770387,0.9280978260869562,0.9204347826086954
8,0.9281,0.2469529030263424,0.24042872894893996,0.26839968375988643,0.9299715909090908,0.9212500000000001
9,0.9306,0.24201291420459747,0.2308888358924361,0.26249460466433366,0.9325595238095239,0.9214285714285712
10,0.9319,0.23417573754787446,0.21772213296405973,0.255863169931108,0.93634375,0.9233750000000003
11,0.9339,0.23103822325468062,0.21153168301843106,0.2521572569957934,0.9383437500000001,0.9246250000000004
12,0.9344,0.2289278154015541,0.20987798203509755,0.2473112916187724,0.9403658536585368,0.9257317073170731
13,0.9352,0.22821463940143585,0.20742696749325842,0.24672570788286968,0.94090625,0.9290000000000003
14,0.9368,0.22985545287132264,0.21413751834914796,0.24265484658823838,0.9402083333333332,0.9299999999999999
15,0.9378,0.22301147826611994,0.21332823377400634,0.24155455441572704,0.9415249999999997,0.9277
16,0.9395,0.22073491485118865,0.21227333639339918,0.2407338337346976,0.9426535087719293,0.9283333333333331
17,0.9386,0.22294284920692445,0.1992442730121141,0.2390678065508431,0.9452034883720931,0.9287209302325582
18,0.9392,0.22061682438850402,0.19296445026357723,0.22642773863450597,0.9471646341463419,0.9335365853658535
19,0.9397,0.22079903442114593,0.2114623343964993,0.2456273194567141,0.9450000000000001,0.9289024390243901
20,0.9402,0.22147050058841705,0.21784257192367854,0.24214190159634355,0.943681818181818,0.9308181818181814
21,0.9421,0.21609537994861602,0.20152302560373775,0.2377550439644752,0.9488109756097564,0.9323170731707318
22,0.9433,0.21410649243593216,0.211317842249154,0.2592584237338681,0.9457017543859652,0.9286842105263156
23,0.9431,0.2149984558701515,0.1913584613041362,0.24475044408557575,0.9497256097560973,0.932560975609756
24,0.9443,0.21188787291049957,0.20979597421910828,0.24051046988826386,0.9473774509803919,0.9340196078431376
25,0.9455,0.20999223945736886,0.20753113508151438,0.24286482539945553,0.9479656862745096,0.9351960784313725
26,0.9451,0.2076245195478201,0.2039358442462981,0.24258547751435053,0.949433962264151,0.9331132075471701
27,0.9463,0.20292591057121753,0.19221623775652716,0.23276085905902758,0.9527222222222222,0.9338888888888892
28,0.9476,0.20011165155172347,0.19216874670406636,0.23157212739257368,0.9509943181818179,0.9353409090909092
29,0.9483,0.20059098320007324,0.19256024434361935,0.23019299809060678,0.952127192982456,0.9358771929824561
30,0.9496,0.1975718602269888,0.19424498543143273,0.22884209391480428,0.9527806122448979,0.934285714285714
31,0.9494,0.19733523868620395,0.18132888699571295,0.22714273282664021,0.9543382352941175,0.9380392156862749
32,0.9493,0.1888630954965949,0.19502774499291392,0.21271020064728846,0.9496271929824559,0.9408771929824564
33,0.9495,0.18938494953513146,0.16233534717455853,0.2021432194901023,0.9571802325581398,0.9412790697674416
34,0.951,0.18661457694768904,0.17980011452070394,0.21994669903840347,0.954592391304348,0.9358695652173911
35,0.9512,0.18756050148308276,0.18292524049196535,0.2045770903142423,0.9554629629629631,0.9400925925925924
36,0.9528,0.18028671594560147,0.17905217066929657,0.20203494882682432,0.9559146341463415,0.9370731707317068
37,0.952,0.17947336068451405,0.1707568846929971,0.1963141151970342,0.9543112244897961,0.9442857142857141
38,0.9524,0.1796409375011921,0.17986929475897698,0.1991392492908962,0.9547256097560971,0.9404878048780488
39,0.953,0.17790984130874277,0.176004647837087,0.20167439837376674,0.9560044642857143,0.9397321428571429
40,0.9523,0.17903318825662137,0.17648164255581061,0.20221709993856216,0.9553921568627453,0.942058823529412
41,0.953,0.17887440639734267,0.1640846245937963,0.20332121113294357,0.9579009433962263,0.9431132075471694
42,0.9528,0.17935203086286783,0.1727873266923653,0.1787041504994958,0.9565988372093025,0.9510465116279069
43,0.9528,0.18011492193341255,0.1656920113576576,0.19666950478190556,0.9579250000000004,0.9448999999999995
44,0.9526,0.18202007501721382,0.17092867643838483,0.18597882477160335,0.9570408163265309,0.949081632653061
45,0.9525,0.18360559954494238,0.17983316998759452,0.199005241716553,0.9548011363636365,0.9468181818181816
46,0.9522,0.18443112153410912,0.1757742093909266,0.200300584832408,0.9574107142857147,0.9439285714285715
47,0.9525,0.1859595428414643,0.18203766710790142,0.19204311688339143,0.9573511904761907,0.9464285714285711
48,0.9525,0.18635238001942633,0.1826846249447185,0.19146221073782688,0.955178571428571,0.9491836734693878
49,0.9529,0.1864198974698782,0.17587961271742822,0.19641250697080978,0.9557812499999999,0.9468749999999997
50,0.9532,0.180882855540514,0.18270126819144933,0.18011762547910357,0.9577314814814815,0.9495370370370372
51,0.953,0.1807812425851822,0.17259130883961912,0.19319116479956414,0.9589939024390243,0.9503658536585365
52,0.953,0.18230367013514043,0.18526629576614745,0.17912397564491217,0.9553240740740738,0.951666666666667
53,0.9535,0.1803924702644348,0.1783759789033111,0.1796869095686891,0.9578353658536588,0.9528048780487806
54,0.9529,0.18125566600859166,0.17163360138074496,0.1851277936947537,0.9580113636363634,0.9540909090909089
55,0.9531,0.1826237345488742,0.17885780098778192,0.20278295687559872,0.9575625000000001,0.9501249999999993
56,0.9535,0.18170634150095283,0.17148316546817047,0.20636628862073755,0.9597674418604655,0.9476744186046515
57,0.9538,0.17954104975387453,0.18127435661921712,0.19309569325639733,0.9585106382978721,0.9529787234042553
58,0.9538,0.1791100706204772,0.17169409924838688,0.21110106806956175,0.9607812499999998,0.944875
59,0.9536,0.1763756935581565,0.16796373558663874,0.18119289498926452,0.9607848837209304,0.9517441860465119
60,0.9543,0.1777921087116003,0.17723262134778248,0.2028802163775701,0.9581249999999997,0.9502884615384618
61,0.9546,0.178004217505455,0.183638048137445,0.19021246137590503,0.9585749999999998,0.9537999999999996
62,0.9539,0.17737921981811525,0.18045177489592162,0.18970220779028252,0.9571078431372549,0.9526470588235293
63,0.955,0.17746334134042263,0.18010305367261567,0.19108374248847043,0.9593882978723404,0.9528723404255318
64,0.9558,0.1758967393563129,0.162491930365459,0.1837986689232671,0.962222222222222,0.9528888888888887
65,0.9555,0.1753526210218668,0.18268325989689818,0.19580933903100653,0.9581009615384614,0.9513461538461543
66,0.9559,0.17555525091812016,0.19870181294381972,0.22173228810236018,0.9589663461538458,0.9461538461538465
67,0.9558,0.1762040476374503,0.18939670698197428,0.18390262087974235,0.9590116279069767,0.9511627906976741
68,0.9556,0.1766946420826018,0.1734283977168213,0.2002407886241937,0.9608333333333332,0.9513095238095236
69,0.9548,0.17797960312180222,0.18563641993585847,0.20513706958087474,0.9592025862068965,0.9505172413793105
70,0.9555,0.17887419760376214,0.1837432988162618,0.2047327501011699,0.9580133928571426,0.9508928571428568
71,0.9554,0.18057630162239074,0.191739760390123,0.20704603960452891,0.9581363636363637,0.9489999999999997
72,0.9549,0.18310221181362868,0.19412861977079643,0.18791603068360363,0.9576939655172416,0.9535344827586207
73,0.954,0.18382397933602332,0.18612590891325137,0.21353871201053118,0.9571767241379308,0.9520689655172416
74,0.955,0.1834346579030156,0.1931643871277467,0.17732878295444945,0.9569212962962963,0.9560185185185189
75,0.9546,0.18436173607707024,0.1950641003558817,0.2085780009633163,0.957391304347826,0.9507608695652173
76,0.9545,0.18539344582036138,0.19576458168389324,0.21380645590879163,0.9570058139534883,0.9495348837209299
77,0.9547,0.18596316614970565,0.20742112906931798,0.2180663181283476,0.9571634615384613,0.9509615384615384
78,0.9544,0.18709184402823448,0.2051611717960072,0.20536658344601244,0.955888888888889,0.9521111111111111
79,0.9547,0.18689624351859094,0.18272683827990058,0.22219084981059634,0.9595432692307688,0.9482692307692306
80,0.9547,0.18765938045680522,0.19192860290976016,0.20415610078594465,0.9572256097560973,0.9513414634146344
81,0.9547,0.18847449709773065,0.20839279034733774,0.18919073977396086,0.9549722222222218,0.9535555555555556
82,0.955,0.18888348762877286,0.20875231978017833,0.2190236248903413,0.95445,0.9510999999999997
83,0.9546,0.18977547089010477,0.21080380591591905,0.21153202875086213,0.95337962962963,0.9506481481481482
84,0.9546,0.1906543295532465,0.21249794014301154,0.21734152620935313,0.9545999999999998,0.9496999999999999
85,0.9542,0.19111700223088265,0.20885591380106153,0.22343904872504364,0.9560526315789474,0.9517543859649124
86,0.9546,0.19165743910521268,0.20472012437530795,0.22010586992900324,0.955625,0.9509090909090911
87,0.954,0.19244031507074832,0.1957422559331496,0.2236003753713649,0.9569476744186046,0.950116279069767
88,0.954,0.19297998596876859,0.22758095546801474,0.2041989146106591,0.9530833333333332,0.9504444444444443
89,0.9535,0.19363515073657037,0.22689887290254385,0.21772857661001632,0.9545588235294119,0.947843137254902
90,0.9533,0.1941997971892357,0.21640614693222762,0.22857030764028777,0.9532627118644069,0.949322033898305
91,0.9532,0.19488543364405633,0.2098014489937098,0.19653513623509475,0.9550581395348838,0.9547674418604648
92,0.953,0.19544833416640758,0.2094220922701615,0.2253555806678091,0.954345238095238,0.9489285714285716
