0,1,2,3,4
Round,train_losses,train_accs,val_Losses,val_accs
1,4.60441187831843,0.014018691588785047,4.5769944190979,0.07407407462596893
2,4.582083039702731,0.02510460251046025,4.5880632400512695,0.03333333507180214
3,4.553553523378891,0.03347280321479093,4.594330787658691,0.01666666753590107
4,4.523784934773165,0.03921568649364453,4.587015151977539,0.046875
5,4.468947124481201,0.05098039259513219,4.638489723205566,0.0
6,4.468752619945427,0.05576208206135987,4.5450418696684,0.07352941176470588
7,4.452564993022401,0.05246913580246913,4.515085220336914,0.024390243902439025
8,4.435876286064571,0.01749271137026239,4.544007977773977,0.011627906976744186
9,4.2709877484465295,0.09589041106096685,4.412110183549964,0.054347827058771385
10,3.5198873805999757,0.1975,3.5993113040924074,0.1800000002980232
11,3.0927260716756186,0.2725366877559846,3.152330191930135,0.24166667262713115
12,2.73721092664954,0.3020257823045741,3.34083257001989,0.21323529411764705
13,2.603413387934367,0.36166666706403094,2.9720552378142906,0.32450331224511003
14,2.25119372514578,0.46153846153846156,2.650544197131426,0.4038461523178296
15,1.8082245772569336,0.5504731840515739,2.5017593206849487,0.41509433681110164
16,1.4151218321045114,0.6671924282699729,2.808420092804627,0.3396226392602021
17,1.5525374269771004,0.6002994004837767,2.317460087245096,0.5089820364635148
18,1.260306814473546,0.6841317372407741,2.962766453177629,0.413173654657638
19,1.3306340421745164,0.6721556882658405,1.5270033832081777,0.6467065921800579
20,1.0975084722638984,0.7324749618470242,1.8231528677259172,0.5885714255060468
21,0.7669650127788811,0.8011444927285157,2.0312900257110598,0.542857141154153
22,0.46580885084231355,0.8783977086281402,2.3681925514766147,0.480000000340598
23,0.2450365141694979,0.95565092879133,2.7627094309670586,0.4914285697255816
24,0.15059116384672674,0.9728183107655789,3.017238582883562,0.4742857132639204
25,0.07062769516535071,0.994277539341917,2.9734128843035017,0.5028571431977408
26,0.40222619890936473,0.9297752808988764,2.0775646310944795,0.7039106198529291
27,0.5948658140187852,0.8398876404494382,2.6015143034844423,0.458100559491685
28,0.27021528416302765,0.9410112359550562,0.6035440898807355,0.8994413424470571
29,0.13787864764143193,0.9797843656128629,0.43866326347474127,0.8978494578792203
30,0.029502082204401012,0.9973045822102425,0.5288860387699579,0.8817204371575387
31,0.008586611568606446,1.0,0.5299597824773481,0.8817204371575387
32,0.004540214726746564,1.0,0.5060457170650523,0.9032258141425348
