0,1,2,3,4
Round,train_losses,train_accs,val_Losses,val_accs
1,4.60177455019595,0.011194029850746268,4.595873047323788,0.0
2,4.58401867757619,0.04498269906505994,4.581085028713697,0.06849315078699425
3,4.571743238658805,0.04450261748898092,4.559591293334961,0.052083333333333336
4,4.5399668462216445,0.03890160200115745,4.530916439403187,0.05454545427452434
5,4.449519797920908,0.08924485146317383,4.527529057589445,0.04545454562387683
6,4.339214086532593,0.0859375,4.361932754516602,0.0703125
7,4.102902881142233,0.10204081637721484,4.245526829281369,0.0675675677689346
8,3.8158676068913717,0.12645590678477248,4.081039820285822,0.11258278170366161
9,3.4419582085410445,0.21638330764250924,3.695492770936754,0.1543209876773166
10,3.347134537940478,0.24233576670615342,3.470240504242653,0.18604651266752287
11,2.826636991281619,0.3132183897769314,3.0570681451380937,0.2586206903402833
12,2.4906042299635422,0.38524590163934425,2.873865562709954,0.34426229833905164
13,2.1134560373788736,0.49148099802112205,2.8257836596503934,0.32984293552593413
14,1.8694804541918697,0.5420918367346939,2.580691503018749,0.4336734693877551
15,1.3614144568540612,0.6492346938775511,3.1085109370095387,0.32142857142857145
16,1.2276396094536295,0.6926020408163265,3.189129284449986,0.3112244897959184
17,1.0675385533546915,0.7181122448979592,3.795972848425106,0.30612244897959184
18,1.607033199937019,0.6506602641056423,2.361744061611486,0.5885167481226213
19,1.213353320055374,0.6998799519807923,1.2765760142267035,0.6842105280269276
20,1.57118308764153,0.643598616398192,2.189304746241064,0.5576036893827025
21,0.941414021840695,0.7635524803654408,2.069308712735154,0.5253456215017952
22,0.8439243985329452,0.8244620615601674,1.3140394930386436,0.7058823545594021
23,0.5981921456149211,0.8776418242491657,1.1689217122395834,0.7555555544959174
24,1.2668422788414726,0.681868743047831,2.2978747283087837,0.4444444457689921
25,0.6127013005193039,0.8743109153018896,1.565739897379266,0.6784140995420548
26,0.5469677418043227,0.8654906287082895,2.2465580948648998,0.47577092550399547
27,0.36395562851704993,0.9095920620705878,2.9982147332330107,0.4449339213612846
28,0.24950487020013745,0.948180815876516,0.559750559046405,0.8678414110045076
29,0.14397875901389673,0.9669239250275634,1.2878639976358623,0.647577095399344
30,0.21977906937583666,0.95227765662034,0.6161347379932156,0.8441558457040167
31,0.1333900156093523,0.9696312356667508,0.8721744317513007,0.8051948077750929
32,0.2648645396346384,0.9295010838229331,1.2374419624155217,0.688311691924091
33,0.03712914048526396,0.9956616052060737,0.8606665985924857,0.7965367991170842
34,0.08349160489383017,0.9766454354972597,0.6237315889132224,0.8771186450780448
35,0.06530702093738723,0.9872611467499136,0.8354553812641209,0.8474576301493887
36,0.007339466596516581,0.9989384288747346,0.693324564877203,0.8686440627453691
37,0.038505375575108136,0.9915074312509752,0.15590128057904667,0.9618644077899092
38,0.01376913208514452,1.0,0.26179924556764506,0.9364406759456053
39,0.00327516927664621,1.0,0.2077499485369456,0.9491525464138743
40,0.0021741302721518746,1.0,0.21696525433305966,0.9491525433831296
41,0.0017842235119772123,1.0,0.21940601276139082,0.9491525464138743
42,0.0015407846733876316,1.0,0.2269993426941209,0.9491525474241225
43,0.001360519930538415,1.0,0.23038507922221038,0.9491525474241225
44,0.015570620665937226,0.9947807933194155,0.18371488551298779,0.9666666706403096
