round,test_acc,test_loss,train_loss,val_loss,train_acc,val_acc
0,0.7434,1.1621137393951415,1.17921881401413,1.1842358367083106,0.7388101665413164,0.7414677912786207
1,0.8203,0.5708606938362122,0.5945055137200804,0.598240306181445,0.8158025697556905,0.8154000202531463
2,0.8616,0.4424031109333038,0.466039006917654,0.4717883083022142,0.8546110850436962,0.855051885230283
3,0.8891,0.367210600733757,0.3848069695118203,0.38917777700768014,0.885737417753326,0.883795448442542
4,0.895,0.34440238819122315,0.3589751299932079,0.3667433253198562,0.8937977037741499,0.8920357156342116
5,0.8959,0.33100902009010313,0.3459171693142532,0.35513836560564255,0.8949157036778573,0.8889952953867706
6,0.9048,0.3102919271349907,0.3275451975951043,0.3407238656913692,0.9017665318531659,0.9004550862694481
7,0.9122,0.2852079271912575,0.296238634657433,0.3128300663719024,0.9116624723876994,0.909886493953849
8,0.9076,0.29761133177280424,0.30245056572089674,0.3224189755677492,0.9092804429329543,0.9041025136996648
9,0.9113,0.27914217562675475,0.2919659083046225,0.3189740156771375,0.9112305988966272,0.9044849957636975
10,0.9158,0.27002760325670244,0.2807275358942046,0.31183972093315987,0.9146820985140023,0.9097451769680586
11,0.9207,0.26021416845321654,0.26990475524138624,0.3027854354916143,0.9188045908184215,0.9107437854670832
12,0.9203,0.2598764379143715,0.2608252728617671,0.30118735550900133,0.9219422297048065,0.9108030862555972
13,0.9279,0.24266357626914978,0.2416372444758584,0.275983078877753,0.928127317020096,0.9170646509118809
14,0.9263,0.2473470707178116,0.24797476486588657,0.2787424291575557,0.9274342749631943,0.9162476118345447
15,0.9323,0.23182371418476105,0.23088002525242718,0.2624254076047769,0.9322113507686764,0.9212102615260623
16,0.9325,0.22981020596325397,0.22863034866884419,0.25459978930379096,0.9337374113600907,0.9256162697751553
17,0.93,0.2398583424806595,0.23722316568838672,0.2744169779065684,0.9310422785976776,0.9183256619692293
18,0.9288,0.24036817104667424,0.2318844441393915,0.2705196205823918,0.9318630470828695,0.9178596318770721
19,0.9298,0.23773366911411287,0.2343657730365439,0.2697306170267019,0.9312252406571376,0.9198457983326533
20,0.9296,0.23854885284900665,0.23520705307553583,0.26211472840624855,0.9310172660037116,0.9239340835467239
21,0.9325,0.22810139918327332,0.21776592964883712,0.2603284930699499,0.936165959331685,0.9247492968964502
22,0.9336,0.22953572882413864,0.21937557359597243,0.24836430194725262,0.9351567261538589,0.9291362978309023
23,0.9338,0.22791277031600476,0.22144962590233783,0.26820234009873556,0.9356641948555483,0.9225049684515977
24,0.9335,0.2295458038508892,0.22239218914120493,0.25206689199196,0.9357866957601666,0.9255397840868398
25,0.9336,0.227172523188591,0.22133498070837346,0.25113334973628015,0.936626182745444,0.9247566045470385
26,0.935,0.22724930843911134,0.22365469849483013,0.2563403842692548,0.93682471988893,0.927011607678935
27,0.9355,0.2227668459057808,0.21251337285791067,0.2461221662391403,0.9402316131367673,0.93027725303892
28,0.9368,0.22137844713926316,0.21045341085699318,0.23675002836882475,0.9410552900816952,0.9303165956205547
29,0.9385,0.22010603388547897,0.2086110814207455,0.24088583372942576,0.9414733869372166,0.9309692928909599
30,0.9343,0.22892521267533303,0.2168506986261542,0.23216577555594997,0.9401392515556604,0.9344489652293733
31,0.9348,0.22933238731622696,0.21627306953548292,0.24200180439700708,0.9397822542497427,0.9317201266784745
32,0.9411,0.20583854649066924,0.20360750281631554,0.220598909819333,0.9429854137382417,0.9363568670613246
33,0.9429,0.19953954167366028,0.18991310074424525,0.2129251320712327,0.9470749415939671,0.9382296706252915
34,0.9416,0.20386686012744903,0.19472598705391014,0.22415330973182582,0.9452099091012202,0.9345275898737444
35,0.941,0.20686610559225083,0.19507848912009315,0.20696769028468673,0.9447856582511182,0.9391394813232601
36,0.9431,0.20085793208628894,0.18644247194359015,0.19728176304005882,0.9487065399528753,0.943158987554892
37,0.9437,0.19939338198155165,0.19527160967521504,0.20272369969265197,0.9458936108789073,0.9431170064180847
38,0.943,0.1997873264670372,0.19247666970286406,0.21321022563252034,0.9481628344607326,0.939229688487237
39,0.9438,0.20053783861100674,0.19105847735766157,0.20031477641671266,0.9471010745093043,0.9439438843925229
40,0.9427,0.20159701885282993,0.19236043194852215,0.1971936638938217,0.9469351930168971,0.9437076834498626
41,0.9443,0.19936777662336827,0.18691812053302506,0.20227973456277004,0.9485170884250838,0.9422317862046267
42,0.9436,0.19949128059148788,0.18598301342147738,0.20540715413228602,0.9499164489244039,0.9438450738778665
43,0.9439,0.19958973150849343,0.18572789585194246,0.2111108648045425,0.9494525933668848,0.9422333938432189
44,0.9434,0.19888087522238493,0.1883457429555528,0.21454883855043105,0.9489484312170858,0.9406805697919334
45,0.9439,0.20006633022390305,0.18739798645986872,0.198204237821991,0.9491305150422044,0.9451259898528531
46,0.9438,0.20013709242343902,0.18697809132022766,0.2017831829798184,0.9495651747596059,0.9421223258255599
47,0.9436,0.20127118880450726,0.18900678010824742,0.22869575635030884,0.9494532107879037,0.9379671740999742
48,0.9439,0.20298592987060546,0.18502891021936085,0.19655004477996688,0.9512638297801259,0.94466705299009
49,0.9443,0.20358304507136346,0.1782107304002574,0.18960663243874606,0.953584467332542,0.9458321386901904
50,0.9446,0.20346662151813508,0.1944825922323256,0.21444243843070512,0.9492259331354561,0.9407143026845366
51,0.9445,0.2041263221859932,0.19285582123413753,0.20765924110525022,0.9501619082466962,0.9420268455232874
52,0.9447,0.20550340929031372,0.19552531032204298,0.20935769375015847,0.9489590438743619,0.9444484386162872
53,0.9449,0.20632097408771516,0.19362434150366445,0.21324047052218298,0.9486758768610819,0.9437783888878664
54,0.945,0.20766810170412064,0.19682390702948258,0.21627669739913308,0.9495559535143354,0.9424390565931202
55,0.9444,0.2087120739161968,0.1965605629949414,0.22197580101738232,0.9505151092539954,0.9413814636603774
56,0.9448,0.2090231258355081,0.19583336883998176,0.20238049837227537,0.9502624916793729,0.9473652857163637
57,0.9452,0.20472212888002395,0.195313298201773,0.20799321343569863,0.9499791607931538,0.9452039848400304
58,0.946,0.201329425740242,0.19611286613448953,0.20964036726000584,0.94922825212858,0.9472720140095088
59,0.947,0.1993430307149887,0.18613605529638366,0.204979850560131,0.9522197964378027,0.9427852123528196
60,0.9463,0.1994380588710308,0.1909316578047247,0.20462693138129226,0.9507945108438344,0.943760603927658
61,0.9466,0.1989372019574046,0.18630872789853414,0.1936436410216723,0.9529739088881416,0.9453273031392557
62,0.9465,0.1990372725248337,0.1878344998701135,0.20394428680072377,0.951537180471171,0.9461934699722366
63,0.9466,0.19935094201564788,0.18581663602937323,0.19484284693673687,0.9520748173450087,0.9482396927920898
64,0.9474,0.19898124952316285,0.18646175094456968,0.22222812031985997,0.9527980434676122,0.9450608685286421
65,0.9475,0.19956530974209308,0.18803610502101786,0.18810482746484694,0.9527065189770112,0.9506357196226257
66,0.9478,0.19997507610321044,0.18452588956278632,0.19684944380057154,0.9528347590675779,0.9488911745948424
67,0.9482,0.200344737803936,0.18714943324741565,0.20506740935997156,0.9526202165517362,0.9484394470388973
68,0.947,0.20213996505197138,0.18326527608733456,0.1959443933465924,0.9528136245986273,0.9487773457850834
69,0.9473,0.20238576988577842,0.19468211785364878,0.21908965187481114,0.9502978085650495,0.9448749654545266
70,0.9472,0.2030474129498005,0.19080031226158387,0.20352480437946152,0.9515217644802911,0.9482894688326666
