round,test_acc,test_loss,train_loss,val_loss,train_acc,val_acc
0,0.6884,1.043150413131714,1.0575421222199282,1.0539918356063618,0.6916122430538151,0.6919490773473139
1,0.6884,1.0431504150390625,1.0580177642554773,1.0531336499843416,0.6913641778176733,0.6935091602795938
2,0.6884,1.0431504175186157,1.059527522193681,1.0552248826664086,0.6902978512057256,0.6929265021043712
3,0.6884,1.0431504278182984,1.0623063073754297,1.0565952908153595,0.6883178067976967,0.6933770715233536
4,0.6884,1.0431504153251647,1.0614054320225774,1.05777422325291,0.6889015778743004,0.6926322844814566
5,0.6884,1.0431504196166992,1.063169292207524,1.0593075732753814,0.6880757885655062,0.6913853454847443
6,0.6884,1.0431504152297975,1.0616488937089819,1.0566749698569489,0.6887837271572042,0.6936519615935779
7,0.6884,1.043150419998169,1.0604627436708678,1.0563759713226983,0.689300427873898,0.6938206472500047
8,0.6884,1.0431504050254823,1.0590471303453886,1.0565013717540448,0.6900248043737633,0.6936335280447659
9,0.6884,1.0431504153251647,1.057179512967911,1.0551846599151151,0.6905984442411006,0.6955040691265999
10,0.6884,1.0431504150390625,1.0591993901784584,1.0589210009016632,0.6892523202012565,0.692564945511173
11,0.6884,1.0431504133224487,1.061156021696223,1.0612352564566172,0.6892830416539647,0.6908619931765196
12,0.9258,0.2464121010541916,0.24452936047340276,0.2754284884690297,0.9253394484711687,0.9186046294126533
13,0.9258,0.24641210227012633,0.24864552437612164,0.2709695374304922,0.9245107521695312,0.9179374864520485
14,0.9258,0.24641210098266603,0.2494859053083521,0.2703167726652104,0.924251027991104,0.917633990547973
15,0.9258,0.246412100815773,0.246880613356066,0.2682815340988241,0.925354868955239,0.9171101507473697
16,0.9258,0.24641210272312164,0.2483216997960559,0.2652067097644624,0.9246564135204549,0.9174658110748012
17,0.9258,0.24641210028231145,0.25099032855349246,0.26704296277717005,0.9239160055069383,0.918669952856834
18,0.9258,0.24641210137605668,0.25371408457509453,0.26431539321168346,0.9230281630765944,0.9192993130990996
19,0.9258,0.24641210535764693,0.2512562095164227,0.2664786082549939,0.9238042421272932,0.9187044497787669
20,0.9258,0.24641210141181946,0.2584033836568724,0.27218150333156715,0.9226280838965037,0.9177404456731102
21,0.9258,0.24641210033893585,0.2623898460003343,0.2747282980577389,0.9220066510567562,0.9163943147246353
22,0.9258,0.2464121016740799,0.2612032642979119,0.27248146123478645,0.9229119988046685,0.9182108742652673
23,0.9258,0.2464120990037918,0.25541933433129527,0.274820884082124,0.9241122010930374,0.9189902707913078
24,0.9428,0.18060935912132264,0.17141865799516043,0.20439424527913566,0.9471413910931793,0.942716207797059
25,0.9428,0.180609357047081,0.17001287537063395,0.20365328228129,0.9473564144076675,0.9429513015348281
26,0.9428,0.1806093583345413,0.1700618947552636,0.20293957282689817,0.9483265746938089,0.9421963730429614
27,0.9428,0.1806093559384346,0.17245870692032061,0.205633320153021,0.9483253617074181,0.9429662221789259
28,0.9428,0.18060935863256455,0.175074071169013,0.20082466616225772,0.9472236160061778,0.9419275533105871
