round,test_acc,test_loss,train_loss,val_acc
0,0.8835,0.4823257370710373,0.5377699996132698,85.8066667636236
1,0.8965,0.4473535356521606,0.4843429835736531,80.7066667461395
2,0.8961,0.4569926218509674,0.4613386183878742,88.24000014940896
3,0.9142,0.37246616265773774,0.3873943801324796,91.15333335002265
4,0.9158,0.34473448371887205,0.36241482952368687,83.86000005006792
5,0.9228,0.3316342153787613,0.34357848014628767,83.70666669368742
6,0.9167,0.3752147109031677,0.36261906945009165,86.83333337227502
7,0.9218,0.3211096948027611,0.33627410594788665,90.28666668494543
8,0.9256,0.32136490552425384,0.3291537296995143,89.62666671117144
9,0.9342,0.26285018704533575,0.28400647167174403,93.01333336909612
10,0.9372,0.25327283357977864,0.2676530780071308,88.7400000405311
11,0.9368,0.2644956734776497,0.2640523048957551,93.37333336035411
12,0.9388,0.24520874955654146,0.25386982471949854,86.88000001748405
13,0.9403,0.24696095310915261,0.24371060601381822,92.05333338658018
14,0.9394,0.243364580142498,0.24671097385728927,93.52000002781551
15,0.9425,0.2353813767194748,0.24247047795460674,93.99333335081735
16,0.9472,0.22123982552289964,0.21670073073238427,91.75999999523167
17,0.9433,0.2523292818725109,0.24736369316289752,92.17333336671189
18,0.944,0.26419446301758287,0.25794243011952395,94.02666670958196
19,0.9405,0.24980321454256774,0.25582054100407997,94.03333335002259
20,0.9447,0.21157197983264922,0.2224051688493825,94.54666671355565
21,0.9442,0.2165215770483017,0.2088003026133901,94.42000001351037
22,0.9479,0.21565651935338975,0.21441646324922492,94.51333339373265
23,0.9461,0.217732590380311,0.2086329245174878,94.32000002543134
24,0.9437,0.23516918541193008,0.219689569792276,94.40666669368747
