round,test_acc,test_loss,train_loss,val_acc
0,0.8766,0.43931492834091185,0.45839858761131774,43.42000001509984
1,0.9124,0.3058023665428162,0.32101487278979685,45.19333333174385
2,0.9255,0.25502064055204393,0.2661364924766951,45.90000000874202
3,0.9358,0.2183134033203125,0.22775748174362306,46.3466667262713
4,0.9406,0.19964452929496765,0.20405385897279618,46.75000002066294
5,0.9466,0.18080425317287446,0.184738844199789,47.0000000365575
6,0.9497,0.16926763557195665,0.17088053238472586,47.18000000953674
7,0.9537,0.15785341491699217,0.1562359929381559,47.35666672706603
8,0.9556,0.14760221110582353,0.14461673507723544,47.55000004132589
9,0.9568,0.14206323374807833,0.13804510005606446,47.61666669368744
10,0.96,0.13499424560666085,0.12905842239510057,47.76333334287008
11,0.9621,0.12862605957984924,0.12232828818102268,47.84666672229767
12,0.9612,0.12534917224645614,0.11634057653365243,47.96333336353301
13,0.9628,0.1197031949698925,0.10858955577427984,48.103333344459536
14,0.9645,0.11654879015684128,0.10415626917068538,48.150000028610236
15,0.9664,0.11205730293095112,0.09873339967659879,48.23333334445953
16,0.9666,0.10937004495859146,0.09574423830300155,48.24333339373269
17,0.9678,0.10645717340111732,0.09175781429554336,48.303333361148844
18,0.9687,0.10321792214363813,0.08691445269882678,48.40000005483628
19,0.9691,0.1003426516354084,0.08362322352190578,48.43333335638046
20,0.9702,0.1010712247401476,0.08263543268815202,48.426666717529294
21,0.9712,0.0975859779741615,0.0784961130329615,48.49000004529953
22,0.9719,0.09418532118499279,0.07400073288836671,48.523333358764646
23,0.9713,0.09371167019307614,0.0729723615044618,48.500000060399366
24,0.9729,0.09229507422447204,0.07109124165603943,48.53000005324683
25,0.974,0.08816414189338684,0.06781251845812657,48.586666693687434
26,0.9738,0.08746948880553246,0.06515570557871443,48.600000047683714
27,0.9738,0.0870528376147151,0.06468237848840007,48.6266666952769
28,0.9742,0.08463787879496813,0.06134415875359877,48.6700000190735
29,0.9745,0.08432407997697591,0.05903175324963264,48.670000055631014
30,0.9752,0.08305669805705547,0.0582453876389669,48.65000004927318
31,0.9751,0.08155654554069042,0.05611284673105822,48.68000003814697
32,0.9751,0.08236793389488012,0.05525420695335941,48.670000017484035
33,0.976,0.08065234546065331,0.053662180731603365,48.676666692097996
34,0.9769,0.07949741971492767,0.05203769150157458,48.70666668812435
35,0.9757,0.07802390496730804,0.05038749707629711,48.750000063578284
36,0.9773,0.07704670001640916,0.04845543478992122,48.780000040531164
37,0.9769,0.07657873009443283,0.047125995362168445,48.773333379427605
38,0.9774,0.07563175552710891,0.04581326633784072,48.806666700840005
39,0.9771,0.07486959195435047,0.04398825729301689,48.813333358764645
40,0.9774,0.07449464242011308,0.042233102915247595,48.860000074704494
41,0.9776,0.07512250140607357,0.042603036224099604,48.83333339214325
42,0.9777,0.07299738708734513,0.04049684120212849,48.82666671991349
43,0.9776,0.0736558916658163,0.04033497712881557,48.85333336750667
44,0.9769,0.07381099479943513,0.03923406046839917,48.88000003735223
45,0.9779,0.07208556560985745,0.03840635153471603,48.86000005404154
46,0.9779,0.07245056038349867,0.037141369684543714,48.85333335955938
47,0.9777,0.07167326941788196,0.0359390223516855,48.88333337624867
48,0.979,0.07080897428393364,0.0350891370668498,48.86333333730699
49,0.9787,0.07099692218378187,0.035217111635931844,48.84333337624868
50,0.9782,0.06978488919883967,0.033501621687044084,48.863333381811785
51,0.9778,0.07017766550034285,0.032960366833528834,48.88333338816961
52,0.9789,0.06939002204574644,0.03179507482540826,48.936666711171476
53,0.9786,0.0699376187324524,0.031355808213787445,48.90000004768372
54,0.9788,0.06876273733861744,0.03009427065918151,48.91333336035411
55,0.979,0.06859281874522567,0.029337530578437226,48.90333338181177
56,0.9792,0.06860005891770124,0.029609598877456848,48.87333337148029
57,0.9794,0.06888087751716375,0.028759038949343937,48.88333341042202
58,0.9793,0.0682563157171011,0.02733296717884528,48.926666726271314
59,0.9789,0.06678071195706725,0.026549761270892404,48.93666670242947
60,0.9795,0.06713247730359435,0.026705030011528894,48.94000004132588
61,0.9798,0.06701045098826289,0.025776053056442816,48.95666672786075
62,0.9798,0.06683724518492817,0.02520586174836976,48.95000004212061
63,0.9799,0.06683903704062104,0.02463872962217823,48.92000005245208
64,0.9795,0.06785584403425456,0.02398939447845042,48.946666715145106
65,0.9804,0.0671737120360136,0.023208377076236585,48.960000027815504
66,0.9798,0.06689444607943297,0.0234551279908399,48.95000002861023
67,0.9796,0.0674078138358891,0.022953631725821683,48.960000051657346
68,0.9802,0.06747979151122271,0.022447777809333963,48.97333335876466
69,0.9797,0.06739109013527632,0.021723095085032798,48.96000002702077
70,0.9797,0.06625871150270105,0.020784077437947305,48.98000002702077
71,0.9798,0.0667936483033467,0.020818788836583148,48.996666714350376
72,0.9796,0.06685516336113215,0.02071723763621675,48.96666668097178
73,0.9799,0.06633326998278499,0.019771111439628047,48.97666671355565
74,0.9797,0.06680419981963932,0.019941006998328313,48.96333340565365
75,0.9799,0.06643841421129182,0.01972150700893851,48.96333336114882
76,0.9801,0.06572341715171934,0.01922379808565113,48.99666672150293
77,0.9803,0.06572029348928482,0.018541959197693234,48.980000034968036
78,0.9812,0.06510903695188462,0.018120421250207682,48.99000003973644
79,0.9807,0.06507695678919553,0.017394416435608497,49.0000000222524
80,0.9801,0.06568334223181009,0.01707711539461892,49.01666669368744
81,0.9802,0.06622816053740681,0.01685686980771954,49.01333336989084
82,0.9799,0.0659005939476192,0.01661769025082423,48.99333335638047
83,0.9799,0.06628862123023718,0.016585597289940572,48.98333335240683
84,0.9805,0.06553578028194607,0.016098226614148496,48.983333384990694
85,0.9804,0.06573894105963408,0.015738144512153586,48.99333336194356
86,0.9806,0.0661080104551278,0.015153051865056054,48.993333358764644
87,0.9803,0.0659818599798251,0.015155256095274185,48.99666671673457
88,0.9808,0.06623219437748194,0.014779481971092271,49.02000006039937
89,0.981,0.06561492625288665,0.014344309010746917,49.00666669368741
90,0.9806,0.06606566795296967,0.014277855654935268,48.98333336194356
91,0.9812,0.06577242602333426,0.013523046848274003,49.02000003655752
92,0.9808,0.06616566156477202,0.01378613033021187,48.99666670322418
93,0.9804,0.06559830275988206,0.01306224497735872,49.01000003814699
94,0.9805,0.06595130373500288,0.013090218596159378,49.00000001589458
95,0.9811,0.06645723533555865,0.013005942617019338,49.00000005483626
96,0.9808,0.0656615250915289,0.012705582179030273,49.01333336989086
97,0.981,0.0654492342747748,0.012213414947066565,49.016666726271296
98,0.9815,0.06647497500246391,0.012482782167620428,48.996666697661084
99,0.981,0.06711703845504671,0.012158311190693126,48.996666720708205
100,0.9811,0.06599375678580255,0.011714466036968553,49.00333334684374
101,0.981,0.06568723331913352,0.011332148278706744,49.01000005165734
102,0.9813,0.06604202566742896,0.01115322250686246,49.00666671355565
103,0.9808,0.06668413761826232,0.010960989027219106,49.000000030994414
104,0.9806,0.0671079092733562,0.010872260904886853,48.98333336512246
105,0.9803,0.06657419267334044,0.010731346293139437,49.003333367506656
106,0.9808,0.06671110829785466,0.010452795429634312,49.01333337148029
107,0.9812,0.06651059745061211,0.01070708602998824,49.02333338419596
108,0.9809,0.06585972880460322,0.0099509747012149,49.02333338260651
109,0.9815,0.06584735000859945,0.009957125982293496,49.0066667230924
110,0.9809,0.06632728260681033,0.00976768280121124,48.99666671911874
111,0.9802,0.06622473542578518,0.009281279915036182,49.04000003258387
112,0.9808,0.0664252654787153,0.009131168831905893,49.026666727860764
113,0.9811,0.06704513098467141,0.008848442146361797,49.02666673342385
114,0.9803,0.06803691905811429,0.00875734882073312,49.023333394527434
115,0.9807,0.06722806340567768,0.00862776370707744,49.0266667175293
116,0.9808,0.06753372505204752,0.008508788315534992,49.04333339850108
117,0.9808,0.06689340805094689,0.008226060709554488,49.01666673739751
118,0.981,0.06761870377380401,0.00816814479922372,49.02333338975905
119,0.9815,0.06712434413656593,0.007999702167033275,49.03333337545395
120,0.9809,0.0677079154772684,0.007845517227302045,49.02666672229767
121,0.9814,0.06743922717683017,0.007810178024548341,49.03333337624868
122,0.9813,0.06824769695536234,0.008111160737342306,49.04333338022233
123,0.9809,0.06720877917483449,0.0074195455461238515,49.03333336114881
124,0.9805,0.06805649290228757,0.007352129413486499,49.02000002940495
