round,test_acc,test_loss,train_loss,val_acc
0,0.9163,0.282348241186142,0.29980975051058667,51.732000121116634
1,0.9381,0.22891470941901207,0.23850668413427073,52.16400005054475
2,0.9476,0.19294397251605988,0.19649989437593504,52.78000003957749
3,0.9545,0.17013916457593442,0.1657534052122982,51.26800003957749
4,0.9585,0.15459849391430616,0.14565667826989256,50.571999996662136
5,0.9615,0.14223132084459067,0.1292524643304925,49.836000069141384
6,0.9637,0.1334225584998727,0.12052346481591288,53.760000088691704
7,0.9662,0.12657379572205246,0.11161477974736807,57.764000016689295
8,0.9678,0.12092806764850393,0.10359824053540617,57.86000000047683
9,0.9688,0.11558341587856412,0.09596717338646349,57.95600007867814
10,0.97,0.11148488168269396,0.08997552351401013,57.05199999284746
11,0.9715,0.10772602659054101,0.08386660578518383,58.08799999999997
12,0.9725,0.1036592934295535,0.07721444146058891,52.35200007820129
13,0.9734,0.10188395338878035,0.07448739732995421,58.20000003957748
14,0.9741,0.10005808250755072,0.0706204295605099,51.49600001859665
15,0.974,0.09820057785958052,0.06665026259534974,54.42000004148485
16,0.9752,0.09721635571271181,0.06406248476570343,58.336000049114205
17,0.9758,0.09518011922985316,0.06133390726001048,52.52800002622603
18,0.9759,0.09322856887690723,0.05418138525219636,48.63200004196167
19,0.9773,0.09203063110597431,0.05533897473251886,58.448000030517555
20,0.9775,0.09198157683312892,0.05241823549338318,54.556000064849854
21,0.9769,0.09146159659661353,0.050532890815040095,50.6839999947548
22,0.9774,0.09005306627713144,0.04793591586893324,57.540000044822676
23,0.9776,0.0901410808591172,0.046689817421304014,57.53600002861021
24,0.9776,0.08896029352194164,0.044714721154343946,58.54000005960462
25,0.9775,0.08857795680873096,0.04274185952176551,53.66400004148481
26,0.9782,0.08773589904792607,0.04046727833392995,51.70800006580354
27,0.9778,0.08668122903071344,0.03938970601573599,49.784000092983234
28,0.9777,0.08710430388301611,0.03808046739500585,58.564000118732444
29,0.9789,0.08638725664094091,0.03600896458034792,50.772000033378575
30,0.9783,0.08614011727515608,0.0348480762033362,56.64400007009507
31,0.9788,0.08534562659556977,0.03287748035147899,53.71600006341932
32,0.9785,0.08533512415078003,0.032424343758723835,58.620000033855426
