round,test_acc,test_loss,train_loss,val_acc
0,0.1251,2.194681777191162,2.1498593604549843,6.146520540211884
1,0.3101,2.3994995738983156,2.410085805013161,14.132658424637432
2,0.2051,2.5404713706970217,2.5495952130003317,8.551484704657609
3,0.2771,2.666812080001831,2.6020435471870083,12.853377543934768
4,0.2498,2.4328883113861086,2.3974342286406407,12.404362714257307
5,0.6416,1.4176594554901123,1.4654120034624136,31.510113959824835
6,0.7221,1.071933581161499,1.0762843576822088,28.45430377505648
7,0.634,1.1016482698440553,1.0683050167981285,28.181975099057503
8,0.446,1.3766034954071045,1.3581458195430873,19.080346593916214
9,0.5619,1.4338194717407227,1.4809266193548924,24.6733532314349
10,0.1046,5.455058194732666,5.385562930836271,5.090000000298023
11,0.5187,1.6803132984161377,1.6825378597699796,24.509902192901844
12,0.505,1.4601058696746827,1.4750576705712783,25.228487269657343
13,0.4954,1.4835162784576417,1.3927190952774309,22.396007110040145
14,0.5245,1.4840692960739135,1.322740305606405,24.244965726427715
15,0.5458,1.5284978134155274,1.5447377287353152,22.405261586594598
16,0.626,1.2901891061782838,1.4211916220085263,26.059038148849712
17,0.6106,1.3565061317443847,1.296317546402021,25.725693241278844
18,0.6327,1.2972970813751221,1.3496376630643911,31.277456639346347
19,0.6712,1.3139363121032714,1.3385732344186567,32.92147185322153
20,0.6836,1.2884568677902222,1.2964109066257057,34.284760674643486
21,0.518,1.9152256855010987,1.8392475987971204,24.920780475166943
22,0.6018,1.5544905736923218,1.5585460627998358,29.82486913578275
23,0.2631,4.549945917510986,4.569736542487218,12.919618714946239
24,0.4823,2.123950812149048,2.1577821939548034,23.74888414106265
25,0.3984,1.9216863372802735,1.7998584559529496,18.957095610747537
26,0.6056,1.2597676301956178,1.2710156349693593,30.195337086320613
27,0.4457,1.914911466217041,1.9036303022665542,22.56229520514632
28,0.4875,1.8419787391662599,1.8298695242907252,24.696505616066258
29,0.3713,2.7874233196258547,2.7556291555713615,18.80118171498515
30,0.4314,2.3870277704238894,2.4527198381086626,17.385002182171842
31,0.4148,2.6226231136322022,2.6020379171033063,20.82605853700071
32,0.4374,2.4133339056015015,2.1968548639013754,19.44878550682103
33,0.3825,2.7766306659698485,2.7588893965938763,19.323679396691414
34,0.3855,2.967494133758545,2.9727493660146744,18.017851448012177
35,0.2866,3.5704161293029784,3.4651534130096806,13.772314266089383
36,0.3445,3.3634668590545655,3.310320949696759,17.53098274562978
37,0.3692,2.414651551437378,2.4154077243478964,18.617946489042538
38,0.3914,2.540409460067749,2.5586927162903064,16.32729867222839
39,0.4485,2.2115392044067383,2.2139609766276593,22.611154173525964
40,0.4151,2.4802469062805175,2.4752041723943083,21.058234968936468
41,0.4056,2.6762136222839357,2.6682362669268063,20.524618286988932
42,0.3962,2.8329118366241457,2.824757012668081,20.11600267285106
43,0.3973,2.8473811893463137,2.744921720874422,17.69715925020205
44,0.4027,2.9043859523773192,2.809452503054543,17.97451186557168
45,0.3994,2.83896467628479,2.8266061348038374,20.538300834433183
46,0.3722,3.156451934814453,3.156229471744524,16.760136088021046
47,0.3717,3.11628038482666,2.9089154326675377,18.100079074304215
48,0.2466,4.395354008483887,4.32407775257201,12.311487437100089
49,0.306,4.136633437347412,4.111807048647589,12.890560045289403
50,0.4201,1.7919955476760865,1.7906447927949665,21.63505769096163
51,0.4406,2.0120044467926026,1.9316844631382102,22.29951142542282
52,0.4547,1.969685171508789,1.817087801035853,20.755069134460673
53,0.4335,2.309069338798523,2.2912327637563865,21.94968212537153
54,0.4311,2.4207940183639525,2.4770790949525248,19.114848397374217
55,0.4131,2.6305613971710207,2.383160087149241,19.04058675228884
56,0.4093,2.7290437732696535,2.587693881206439,17.219861566318063
57,0.4025,2.671736778259277,2.6098720784014553,19.30901659517557
58,0.3949,2.92764543762207,2.8922604107486674,20.219487452299784
59,0.3897,3.2023724449157713,3.1513811175315,19.88221267042801
60,0.4052,3.106350489425659,3.0657114147244986,20.53656432859806
61,0.3874,3.26158650970459,3.2183600629305875,19.875755411762334
62,0.3811,3.3580088905334473,3.299538520586948,19.37948599975754
63,0.3746,3.3763207443237304,3.332796498437835,19.191805584405117
64,0.3661,3.5693111724853517,3.4956766185096915,18.61769611316961
65,0.3645,3.5002664863586426,3.2959284301719887,15.943534238582526
66,0.3714,3.3591110794067385,3.299346701510188,18.823044366705236
67,0.3883,3.4495869400024413,3.2796038433493964,18.012049380297995
68,0.3649,3.4907171195983886,3.3083373812320884,17.556323650832216
69,0.3887,3.5454839401245115,3.489322564047157,19.840603357012785
70,0.3722,3.3779459064483643,3.312421594887374,19.122447311092373
71,0.3718,3.5469030670166015,3.4912940149306855,19.10629144519016
72,0.3571,3.6735800457000733,3.617537623184113,18.269278080005986
73,0.3444,3.752650131225586,3.694043869586046,17.812542079204853
74,0.3366,3.829081988525391,3.7673360312945334,17.411016309932645
75,0.3296,3.8993288455963135,3.9836284558564024,13.268024247012473
76,0.3246,3.9379314472198486,3.8734007326008,16.831290317015693
77,0.3262,4.037231118011475,3.9688663872644456,16.86194816835552
78,0.3198,4.058620906829834,3.990551878742495,14.559703467577801
79,0.3138,4.1798312393188475,4.113147656214449,13.53731268957246
80,0.3183,4.148407752990723,3.855999958192683,15.147961496936164
81,0.309,4.313891842269897,4.1251815515151184,15.039612404333644
82,0.3064,4.364422872161866,4.2761566147437255,16.041494422542442
83,0.3128,4.258186293792725,4.1877043820767765,16.319909256067454
84,0.3077,4.539640682220459,4.4874436778180105,15.784359626854512
85,0.308,4.427418658065796,4.345633679099577,16.12523940691721
86,0.3069,4.472631343841552,4.4509686357848155,13.936724833936596
87,0.3002,4.66222149734497,4.633128128621876,14.612550638935856
88,0.3058,4.50660125579834,4.416976411651515,16.011945990115603
89,0.2987,4.668887989425659,4.56904347023484,15.807318876672902
90,0.305,4.519405657196045,4.428034021959774,15.911998342947381
91,0.2944,4.783513693237305,4.674881313913039,15.569101725901588
92,0.3098,4.548208112335205,4.4530904144399726,16.14601601039823
93,0.3042,4.596520192718506,4.522210237147186,15.80530442903037
94,0.2975,4.916596850967407,4.815644628605459,15.531137559370938
95,0.288,4.77081185760498,5.0023934067168625,12.134698685912344
96,0.2625,5.525552680969239,5.408346552266791,13.73946509119255
97,0.3047,4.499006938934326,4.357640033337488,15.84300288448473
98,0.2945,4.847564960479736,4.752615429647895,15.332155968502976
99,0.2941,4.829115428543091,4.734939556993915,15.33737488192071
100,0.2955,4.867458308410645,4.863631495043602,12.390600577969177
101,0.2867,4.895644214630127,4.808370425796032,14.771407074739734
102,0.2881,5.040495225524903,4.714604041995185,14.882243571144656
103,0.2709,5.041871248626709,4.932793071136546,14.177964263451937
104,0.2776,5.268023036956787,5.3526634680062,11.302572193174882
105,0.2657,5.198954168701172,5.083402854341988,13.97080547664447
106,0.29,4.951376753234864,4.842465667072717,15.119174765778453
107,0.2904,4.793976686096191,4.700534778013926,15.102271633620727
108,0.2925,4.898470999908447,4.804864412392526,15.163165494812578
109,0.2889,4.920542250823974,5.046661124655993,12.969747586885669
110,0.2888,5.063939981079102,4.970548799953468,13.125803049861194
111,0.2924,4.952460819244385,4.566084473951301,14.002679998864116
112,0.2891,5.14199214553833,5.026215819061221,14.969776458264807
113,0.2912,5.105942058563232,4.99635976241253,15.037156953465214
114,0.2904,5.196729133605957,5.086784031310548,15.030996269282705
115,0.2907,5.1148854225158695,4.889654537212921,13.043412908025804
116,0.2842,5.294529410552978,5.191110221540999,14.72545951796317
117,0.2869,5.2725330841064455,5.163598781961342,14.900393694666096
118,0.2852,5.216150066375732,5.1252970415300645,14.673962020937587
