round,test_acc,test_loss,train_loss,val_acc
0,0.8834,0.443774426651001,0.4630289576292039,43.6666666706403
1,0.9068,0.309057905626297,0.3235606179768841,45.040000067551915
2,0.927,0.24855515041351317,0.2590821387435413,46.02666670640309
3,0.9342,0.21936626062393189,0.22604641791870822,46.41333337148031
4,0.9414,0.1944369633257389,0.19873605754398904,44.91000001827875
5,0.9459,0.17903015706539155,0.18034316227324387,44.21000002702077
6,0.9512,0.16602804415225983,0.16426119900981173,43.44666671355565
7,0.9544,0.15303801503181458,0.14896371647940806,43.67666669289272
8,0.9562,0.14702118742465972,0.14069738177593868,43.7533333826065
9,0.9586,0.1377831343770027,0.12836263283023633,42.97333337227502
10,0.9608,0.13162568287551404,0.12146358149912621,43.04000003178914
11,0.9618,0.1261818913191557,0.11412395098371961,43.17333335876465
12,0.9632,0.12068556483387947,0.10678044046858899,41.340000042120636
13,0.9633,0.1172144435852766,0.10341724085597127,40.39000003178914
14,0.9658,0.11166611811518669,0.0962566745015589,40.50666670163473
15,0.9663,0.11026730984449387,0.0931931652278997,40.52333335955938
16,0.9678,0.10538505656719208,0.08858441256737085,38.67666668574016
17,0.9681,0.10385380601286888,0.08819301014667275,48.36666669925054
18,0.9699,0.09985932037234306,0.0822032236554579,38.77000003655751
19,0.9696,0.09790581111311912,0.08022462495829936,48.45000002543132
20,0.9712,0.09581395894885063,0.07522123298358264,43.66666671276093
21,0.9712,0.09258370606899262,0.07303093541031706,48.55333337306976
22,0.9715,0.09223587386161089,0.0720214175670672,44.66333337545394
23,0.9726,0.09068423489630223,0.06892156220198996,46.63666673501333
24,0.9726,0.08815803809612989,0.06547144888963861,48.58666671911877
25,0.9733,0.08731033380031586,0.06425086508009245,48.590000018278765
26,0.9728,0.08700172488987445,0.06299971231022514,45.67333337386448
27,0.9732,0.08530114440321922,0.05959944417004657,48.62333336432774
28,0.9733,0.08557901505380869,0.0594177967603962,48.64000004529952
29,0.9736,0.08282593571320176,0.053579863120218396,39.90333337624867
30,0.9749,0.08273917152881623,0.05536824270326325,48.650000018278746
31,0.9736,0.08273042296171189,0.05334116964611555,48.680000027020775
32,0.974,0.08099781002700329,0.05194454709626768,48.71666670799255
33,0.9745,0.08134660642445088,0.05145611565179909,48.686666708787264
34,0.9747,0.08027210819870234,0.04913564384295894,48.77000001668932
35,0.9759,0.07954195923358202,0.04423515549103656,41.0433333794276
36,0.9759,0.07781478862278163,0.04525181404972538,43.90000004132589
37,0.976,0.07718097467422486,0.04410227176900478,42.93000005960464
38,0.9761,0.07885316748544574,0.045685791262341645,48.76000002066296
39,0.9758,0.0772119983278215,0.04421828027628491,48.79333339691163
40,0.9755,0.07731827414557338,0.04389014632928637,48.76000005722046
41,0.9762,0.07653067099452018,0.040685400331174126,45.860000019868224
42,0.976,0.07786390819065273,0.04235975859870264,48.81666671276092
43,0.9766,0.07633591302707791,0.041610508891706276,46.82666669686635
44,0.9764,0.07666233800575137,0.041107824881866734,48.81666667064031
45,0.976,0.07842736181914807,0.0390057417238558,41.94000003019969
46,0.9757,0.07845136875957251,0.040992297223813354,48.776666704018886
47,0.9756,0.08042537810951471,0.04092263523360087,48.820000044504795
48,0.9766,0.07945936304237694,0.03950598849001926,47.860000030199686
49,0.9766,0.0806518243893981,0.040805090689545055,46.83333338896435
50,0.9771,0.07959465262424201,0.03945692124984651,44.89666667699814
51,0.9766,0.08195606530234217,0.0405267407779772,48.80000006278356
52,0.9768,0.08237640168331563,0.03653521008018881,44.8866666984558
53,0.9768,0.08187419325374067,0.038998945666394995,42.98000003178914
54,0.9763,0.08400216870978475,0.04087714517515151,48.81333337227504
55,0.976,0.08387470113188028,0.04004595997593891,48.84333337863288
56,0.9763,0.08437399005889892,0.040787547025369915,48.80666669448216
57,0.9767,0.08495288387835026,0.03977066811084865,41.030000043710075
58,0.9767,0.08617780473083257,0.04066487515220573,48.81000003973641
59,0.9763,0.08648013337664306,0.0340796464062327,39.11666667938233
60,0.977,0.08491469751801342,0.04033268075832587,48.850000038146966
61,0.9765,0.08558251076620071,0.04025152424244439,48.82000003973643
62,0.9767,0.08545090363398194,0.03425721424021154,41.033333361943555
63,0.9771,0.08544955166243016,0.04036362007225798,48.833333337306975
64,0.9767,0.08605897809192538,0.040552718953281094,48.846666709582
65,0.9765,0.08660710792378523,0.040931521905871404,47.85333336830137
66,0.9769,0.08670789068080485,0.0410427558677801,48.830000054041534
67,0.9764,0.08742407823633402,0.04079203809715973,48.82333339134852
68,0.9768,0.08703678494021297,0.04103048710212517,48.83333336114882
69,0.9765,0.08792158379890025,0.04064730444112903,44.90000001986822
70,0.9766,0.08801275575980544,0.041189087957204,48.85333336830138
