round,test_acc,test_loss,train_loss,val_acc
0,0.9152,0.2875706056594849,0.3049464926994509,54.50400006437302
1,0.9373,0.23444612941741944,0.24512188023893786,55.84800002145768
2,0.9466,0.19706474444456398,0.20082611474719722,56.46000003385543
3,0.9533,0.17462584736198186,0.1733653769894606,56.88400004816058
4,0.9565,0.1584280280470848,0.15248935777777806,57.176000030517585
5,0.9605,0.1446293883919716,0.1371963845925613,57.38400004339217
6,0.9629,0.13717610449455678,0.1263363265187894,57.57200005912778
7,0.9639,0.12967861435199157,0.11716756512418183,57.659999987602234
8,0.9661,0.12302738725543022,0.10834319299361671,57.78000005102157
9,0.967,0.11983133468441665,0.10221778093940682,57.84400007438659
10,0.9696,0.11409541407153011,0.09574543075151223,57.92000003671645
11,0.9699,0.1109331175506115,0.09035802611531302,58.01600008344649
12,0.9712,0.10667331429235637,0.084585273004732,58.06400007486341
13,0.9719,0.10454074011398479,0.08094623477671607,58.11600004243851
14,0.9725,0.10277081517041661,0.0777930619759485,58.15600006580352
15,0.9733,0.1010315704293549,0.07405221497380278,58.2200000500679
16,0.9738,0.09837013773471116,0.07061890939954253,58.24800003004077
17,0.9735,0.0967815636433661,0.06757122191193567,58.288000024795544
18,0.975,0.09538093450590968,0.06496897963001394,58.30000000858307
19,0.9755,0.09446811007428914,0.06288118846026096,58.3120001039505
20,0.9755,0.09319787486530841,0.060446263542828255,58.35200002479556
21,0.9762,0.0914640705987811,0.05801916372516037,58.34800011014937
22,0.9771,0.0893727394156158,0.05545962950670055,58.3600000400543
23,0.9771,0.08993358243033289,0.05452153989772004,58.384000098705286
24,0.9775,0.08914510146118701,0.05263009196541713,58.39200003147124
25,0.9775,0.08850844776034356,0.051011048005703684,58.40400008153914
26,0.9776,0.08722226239182054,0.04921886214087201,58.44000005102156
27,0.978,0.08611563115417957,0.04733998533261442,58.464000086307514
28,0.9779,0.0870222644302994,0.04633235418293625,58.50400002384186
29,0.9781,0.0859229432336986,0.044853651402528505,58.516000065803524
30,0.9786,0.08524194164462387,0.043940291290906174,58.50800005912779
31,0.9783,0.08554814382717013,0.04319912975064684,58.51600003719328
32,0.9784,0.08484959054775536,0.04121031380417602,58.528000015258776
33,0.979,0.08441184714260744,0.040083065890629474,58.56400004959106
34,0.9785,0.0844466363940388,0.03878224801213947,58.54800001573561
35,0.9788,0.08451379179060459,0.03790489387484138,58.54800009822845
36,0.9788,0.08363221750182566,0.0366509865206485,58.600000044345855
37,0.9793,0.08397487707212567,0.03606701246905788,58.580000059127805
38,0.9788,0.0836129576118663,0.03469118844133433,58.59200007247925
39,0.9789,0.08289885050076991,0.03370583853764045,58.62400004959104
40,0.9792,0.08353570324741304,0.03320682248405388,58.59600006151198
41,0.9793,0.08289602078581229,0.03227279325019756,58.60800008487699
42,0.9791,0.08342969131208956,0.031839443049205406,58.620000004291526
43,0.9793,0.08300705822715536,0.03121956311970457,58.61600007152554
44,0.9793,0.08333866617769235,0.030418818005863834,58.60000007629394
45,0.9794,0.0824731541119283,0.02956349970653278,58.624000043869025
46,0.9797,0.08250282945595681,0.028536887909755268,58.6560001039505
47,0.9796,0.08229651622334495,0.0280061107528506,58.67600002336499
48,0.9799,0.08298264877191541,0.027600653060913707,58.6600000667572
49,0.9798,0.08251177516207099,0.026776713632014195,58.668000030517575
50,0.9798,0.08157123913092727,0.026001908164186814,58.656000074863414
51,0.9798,0.08110280946642161,0.025423155480108435,58.651999984741195
52,0.9801,0.0821197749670595,0.024971637346835798,58.660000021934486
53,0.9803,0.082175485246256,0.024424338117256084,58.67200007200239
54,0.9799,0.08186361737195402,0.02403790829968736,58.64000003385541
55,0.9801,0.08111680759573356,0.023171832196100157,58.68000003004073
56,0.9805,0.0815690607582219,0.022758817063954974,58.700000017166126
57,0.9801,0.08151151182297617,0.022337087380130183,58.700000064849824
58,0.98,0.08209567046905868,0.02194871182076038,58.6800000834465
