round,test_acc,test_loss,train_loss,val_acc
0,0.1711,2.2128461997985838,2.202141155813111,8.30182187956758
1,0.2752,2.092102571487427,2.080915035518777,13.079647109404558
2,0.3356,1.99607961769104,1.9817675085049506,15.596802078754948
3,0.4604,1.896029309463501,1.8817051236788018,20.7612025486195
4,0.4616,1.8414353845596314,1.8432879960964696,22.57583291556828
5,0.5357,1.737607293510437,1.7653611356787886,25.86842700598653
6,0.5312,1.6384601196289061,1.6282845795600125,21.886396587784073
7,0.2963,1.8851601642608642,1.8309645516252715,13.136869346861799
8,0.352,1.9399525508880615,1.892375074470324,16.04437197932074
9,0.0991,3.7220152099609374,3.7208053106727808,4.063333333631357
10,0.2167,2.992706578063965,2.968287056579626,10.147594492204789
11,0.4374,2.001170337295532,2.0703468847581505,19.425671993750907
12,0.521,1.669470493888855,1.6985440695192913,25.551240959443533
13,0.3777,1.69833536529541,1.6581714563956076,16.041064601287736
14,0.5091,1.5813076202392577,1.4889408239404633,22.65386976436403
