round,test_acc,test_loss,train_loss,val_acc
0,0.1282,2.191599646759033,2.147142630017448,6.299853873048511
1,0.3096,2.382578355407715,2.393538585933329,14.154114372186383
2,0.2292,2.503614808654785,2.515806113241443,9.637537566016986
3,0.2584,2.6744623291015626,2.6199633906119515,11.738219866168436
4,0.254,2.4299003620147706,2.392970609070622,12.907205698007312
5,0.6261,1.3729583812713624,1.416667720968949,30.717388178412993
6,0.7242,1.0709688076019288,1.0510849631200458,29.434972420937743
7,0.5551,1.233763874435425,1.2238153248068824,24.408380925341728
8,0.4266,1.5852202581405639,1.6233853534434677,17.530043117254404
9,0.4123,2.3870302570343016,2.3471181817364246,18.901480391077293
10,0.1606,3.2338365173339843,3.2574805899001533,7.43357514845807
11,0.5789,1.3958692430496216,1.4465595778705558,26.22816426649921
12,0.6099,1.1305851015090942,1.16233617827123,30.223186422587563
13,0.5615,1.2771673461914061,1.299572130822269,23.527073603276033
14,0.5644,1.295720630455017,1.2469968518692582,25.199064859513154
15,0.55,1.4394694374084473,1.4780412822003821,22.605146521859336
16,0.5383,1.4641891311645507,1.5948103551935007,22.00578859955474
17,0.5676,1.4527611036300658,1.4659366274621677,22.913935703082434
18,0.5479,1.415610841369629,1.4545964672829783,27.1507360950404
19,0.6322,1.231733093070984,1.270256794044364,30.6832211769254
20,0.5747,1.4111387950897216,1.4127294925275562,29.034441947687792
21,0.6859,1.1287036943435669,1.1222676652811825,32.15754458397547
22,0.4055,2.540274868774414,2.5089907403682083,20.485512310490016
23,0.6513,1.202460499572754,1.2324554125550575,32.04184304222251
24,0.279,3.1491588859558104,3.108769346115809,14.483445049839524
25,0.6316,1.2398199878692626,1.1903223251502957,29.69593098380173
26,0.2089,4.224394008636475,4.162112288350109,10.613407845025685
27,0.656,1.154129351234436,1.165765142537845,32.64244864360074
28,0.3347,2.8943341724395752,2.8521556400359045,16.846902289951615
29,0.4519,1.987214136505127,1.9815822824036187,22.970823606768242
30,0.3696,2.605579904937744,2.7910373112768516,14.421984529540445
31,0.4253,2.2666422222137452,2.2585416815458768,21.42700816866887
32,0.4275,2.2993507066726684,1.9975622547629475,19.84866341330073
33,0.4167,2.3969193151473998,2.390650222631108,21.12919166773597
34,0.3464,2.91945011138916,2.9183261874863544,16.268319737903447
35,0.3054,2.918137575149536,2.892276148912722,14.681701725637716
36,0.3254,2.9697316829681397,2.9367170995202008,16.748127779890428
